
0it [00:00, ?it/s]
1it [00:00,  6.46it/s]
2it [03:16, 115.32s/it]
3it [06:31, 152.04s/it]
4it [09:48, 169.67s/it]
5it [13:03, 178.90s/it]
6it [16:20, 184.83s/it]
7it [19:35, 188.15s/it]
8it [22:49, 190.14s/it]
9it [26:02, 191.13s/it]
10it [29:13, 191.11s/it]
11it [32:24, 190.89s/it]
12it [35:50, 195.46s/it]
13it [39:11, 197.24s/it]
14it [42:19, 194.37s/it]
15it [45:38, 195.79s/it]
16it [48:56, 196.65s/it]
17it [52:07, 194.85s/it]
18it [55:26, 195.93s/it]
19it [58:43, 196.25s/it]
20it [1:02:00, 196.61s/it]
21it [1:05:18, 197.07s/it]
22it [1:08:35, 196.91s/it]
23it [1:11:51, 196.68s/it]
24it [1:15:07, 196.64s/it]
25it [1:18:25, 196.91s/it]
26it [1:21:41, 196.75s/it]
27it [1:24:58, 196.61s/it]
28it [1:28:15, 196.88s/it]
29it [1:31:29, 195.96s/it]
30it [1:34:39, 194.32s/it]
31it [1:37:47, 192.39s/it]
32it [1:40:57, 191.53s/it]
33it [1:44:11, 192.38s/it]
34it [1:47:26, 193.16s/it]
35it [1:50:41, 193.71s/it]
36it [1:53:56, 194.10s/it]
37it [1:57:10, 194.02s/it]
38it [2:00:46, 200.53s/it]
39it [2:05:08, 219.18s/it]
40it [2:09:31, 232.34s/it]
41it [2:13:56, 241.97s/it]
42it [2:18:17, 247.72s/it]
43it [2:22:40, 252.26s/it]
44it [2:27:03, 255.36s/it]
45it [2:31:21, 256.42s/it]
46it [2:35:46, 258.95s/it]
47it [2:40:06, 259.25s/it]
48it [2:44:25, 259.14s/it]
49it [2:48:47, 260.00s/it]
50it [2:53:08, 260.15s/it]
51it [2:57:30, 260.94s/it]
52it [3:01:51, 260.80s/it]
53it [3:06:13, 261.08s/it]
54it [3:10:36, 261.65s/it]
55it [3:14:58, 261.88s/it]
56it [3:19:21, 262.27s/it]
57it [3:23:34, 259.56s/it]
58it [3:27:59, 260.99s/it]
59it [3:32:20, 261.07s/it]
60it [3:36:36, 259.64s/it]
61it [3:41:00, 260.96s/it]
62it [3:45:24, 261.62s/it]
63it [3:49:46, 261.96s/it]
64it [3:54:09, 262.20s/it]
65it [3:58:32, 262.57s/it]
66it [4:02:55, 262.52s/it]
67it [4:07:17, 262.33s/it]
68it [4:11:40, 262.67s/it]
69it [4:16:02, 262.55s/it]
70it [4:20:24, 262.35s/it]
71it [4:24:46, 262.27s/it]
72it [4:29:09, 262.27s/it]
73it [4:33:33, 262.79s/it]
74it [4:37:56, 262.95s/it]
75it [4:42:21, 263.58s/it]
76it [4:46:48, 264.65s/it]
77it [4:51:00, 260.88s/it]
78it [4:55:03, 255.36s/it]
79it [4:59:02, 250.58s/it]
80it [5:03:02, 247.44s/it]
81it [5:06:50, 241.64s/it]
82it [5:10:21, 232.18s/it]
83it [5:13:37, 221.34s/it]
84it [5:16:46, 211.79s/it]
85it [5:20:04, 207.63s/it]
86it [5:23:11, 201.52s/it]
87it [5:26:17, 196.85s/it]
88it [5:29:24, 193.67s/it]
89it [5:32:29, 191.19s/it]
90it [5:35:33, 189.07s/it]
91it [5:38:40, 188.40s/it]
92it [5:41:45, 187.48s/it]
93it [5:44:50, 186.65s/it]
94it [5:47:55, 186.24s/it]
95it [5:51:01, 186.07s/it]
96it [5:54:08, 186.39s/it]
97it [5:57:15, 186.57s/it]
98it [6:00:24, 187.24s/it]
99it [6:03:31, 187.11s/it]
100it [6:06:38, 187.05s/it]
101it [6:09:48, 187.94s/it]
102it [6:12:55, 187.66s/it]
103it [6:16:02, 187.70s/it]
104it [6:19:10, 187.61s/it]
105it [6:22:18, 187.69s/it]
106it [6:25:24, 187.35s/it]
107it [6:28:39, 189.61s/it]
108it [6:31:45, 188.53s/it]
109it [6:34:50, 187.59s/it]
110it [6:37:54, 186.49s/it]
111it [6:40:58, 185.77s/it]
112it [6:44:03, 185.31s/it]
113it [6:47:09, 185.73s/it]
114it [6:50:13, 185.23s/it]
115it [6:53:19, 185.26s/it]
116it [6:56:22, 184.69s/it]
117it [6:59:26, 184.28s/it]
118it [7:02:30, 184.20s/it]
119it [7:05:33, 183.93s/it]
120it [7:08:36, 183.56s/it]
121it [7:11:38, 183.36s/it]
122it [7:14:43, 183.59s/it]
123it [7:17:47, 183.79s/it]
124it [7:20:51, 183.89s/it]
125it [7:23:55, 183.92s/it]
126it [7:26:58, 183.67s/it]
127it [7:30:00, 183.29s/it]
128it [7:33:03, 182.95s/it]
129it [7:36:05, 182.94s/it]
130it [7:39:08, 182.90s/it]
131it [7:42:11, 182.81s/it]
132it [7:45:14, 182.94s/it]
133it [7:48:17, 182.91s/it]
134it [7:51:20, 182.89s/it]
135it [7:54:23, 182.89s/it]
136it [7:57:25, 182.82s/it]
137it [8:00:28, 182.88s/it]
138it [8:03:31, 182.70s/it]
139it [8:06:36, 183.58s/it]
140it [8:09:49, 186.41s/it]
141it [8:13:04, 188.83s/it]
142it [8:16:18, 190.43s/it]
143it [8:19:31, 191.33s/it]
144it [8:22:44, 191.68s/it]
145it [8:25:47, 189.06s/it]
146it [8:28:50, 187.16s/it]
147it [8:31:52, 185.89s/it]
148it [8:34:55, 184.97s/it]
149it [8:37:58, 184.34s/it]
150it [8:41:01, 183.88s/it]
151it [8:44:03, 183.47s/it]
152it [8:47:12, 184.90s/it]
153it [8:50:26, 187.86s/it]
154it [8:53:40, 189.65s/it]
155it [8:56:54, 190.93s/it]
156it [9:00:08, 191.85s/it]
157it [9:03:22, 192.51s/it]
158it [9:06:32, 191.66s/it]
159it [9:09:38, 190.09s/it]
160it [9:12:52, 191.21s/it]
161it [9:16:06, 192.01s/it]
162it [9:19:19, 192.37s/it]
163it [9:22:32, 192.60s/it]
164it [9:25:46, 192.92s/it]
165it [9:29:00, 193.23s/it]
166it [9:32:14, 193.54s/it]
167it [9:35:28, 193.73s/it]
168it [9:38:41, 193.47s/it]
169it [9:41:55, 193.59s/it]
170it [9:45:09, 193.51s/it]
171it [9:48:22, 193.63s/it]
172it [9:51:36, 193.67s/it]
173it [9:54:49, 193.54s/it]
174it [9:58:03, 193.46s/it]
175it [10:01:16, 193.53s/it]
176it [10:04:30, 193.42s/it]
177it [10:07:44, 193.65s/it]
178it [10:10:58, 193.80s/it]
179it [10:14:13, 194.21s/it]
180it [10:17:28, 194.46s/it]
181it [10:20:44, 194.77s/it]
182it [10:24:00, 195.13s/it]
183it [10:27:16, 195.50s/it]
184it [10:30:32, 195.61s/it]
185it [10:33:48, 195.74s/it]
186it [10:37:08, 197.14s/it]
187it [10:40:29, 198.34s/it]
188it [10:43:50, 199.13s/it]
189it [10:47:14, 200.39s/it]
190it [10:50:35, 200.54s/it]
191it [10:53:56, 200.67s/it]
192it [10:57:18, 201.13s/it]
193it [11:00:37, 200.62s/it]
194it [11:03:54, 199.44s/it]
195it [11:07:10, 198.54s/it]
196it [11:10:27, 197.87s/it]
197it [11:13:44, 197.68s/it]
198it [11:17:01, 197.57s/it]
199it [11:20:19, 197.59s/it]
200it [11:23:39, 198.32s/it]
201it [11:26:57, 198.38s/it]
202it [11:30:17, 198.88s/it]
203it [11:33:36, 198.90s/it]
204it [11:36:55, 198.87s/it]
205it [11:40:15, 199.05s/it]
206it [11:43:33, 198.94s/it]
207it [11:46:53, 199.13s/it]
208it [11:50:04, 196.69s/it]
209it [11:53:14, 194.80s/it]
210it [11:56:23, 193.12s/it]
211it [11:59:32, 191.78s/it]
212it [12:02:41, 190.79s/it]
213it [12:05:49, 190.15s/it]
214it [12:08:58, 189.59s/it]
215it [12:12:06, 189.18s/it]
216it [12:15:13, 188.69s/it]
217it [12:18:21, 188.35s/it]
218it [12:21:28, 188.00s/it]
219it [12:24:35, 187.82s/it]
220it [12:27:43, 187.75s/it]
221it [12:30:51, 187.92s/it]
222it [12:33:59, 187.82s/it]
223it [12:37:07, 188.03s/it]
224it [12:40:16, 188.14s/it]
225it [12:43:24, 188.02s/it]
226it [12:46:32, 188.08s/it]
227it [12:49:41, 188.43s/it]
228it [12:52:52, 189.13s/it]
229it [12:56:01, 189.27s/it]
230it [12:59:11, 189.31s/it]
231it [13:02:21, 189.68s/it]
232it [13:05:31, 189.62s/it]
233it [13:08:40, 189.58s/it]
234it [13:11:50, 189.68s/it]
235it [13:15:00, 189.68s/it]
236it [13:18:10, 189.80s/it]
237it [13:21:20, 189.72s/it]
238it [13:24:29, 189.62s/it]
239it [13:27:38, 189.55s/it]
240it [13:30:47, 189.39s/it]
241it [13:33:57, 189.47s/it]
242it [13:37:07, 189.49s/it]
243it [13:40:18, 190.03s/it]
244it [13:43:27, 189.86s/it]
245it [13:46:37, 189.82s/it]
246it [13:49:47, 189.85s/it]
247it [13:52:56, 189.68s/it]
248it [13:56:05, 189.55s/it]
249it [13:59:15, 189.65s/it]
250it [14:02:25, 189.71s/it]
251it [14:05:35, 189.70s/it]
252it [14:08:45, 189.97s/it]
253it [14:11:55, 189.85s/it]
254it [14:15:05, 189.88s/it]
255it [14:18:15, 190.00s/it]
256it [14:21:25, 189.96s/it]
257it [14:24:36, 190.21s/it]
258it [14:27:46, 190.09s/it]
259it [14:30:55, 189.89s/it]
260it [14:34:06, 190.05s/it]
261it [14:37:15, 189.90s/it]
262it [14:40:24, 189.72s/it]
263it [14:43:34, 189.70s/it]
264it [14:46:44, 189.78s/it]
265it [14:49:54, 189.78s/it]
266it [14:53:04, 189.84s/it]
267it [14:56:14, 189.84s/it]
268it [14:59:24, 190.08s/it]
269it [15:02:34, 190.04s/it]
270it [15:05:45, 190.16s/it]
271it [15:08:55, 190.22s/it]
272it [15:12:05, 190.13s/it]
273it [15:15:15, 190.20s/it]
274it [15:18:26, 190.32s/it]
275it [15:21:36, 190.31s/it]
276it [15:24:46, 190.16s/it]
277it [15:27:56, 190.07s/it]
278it [15:31:06, 190.22s/it]
279it [15:34:16, 190.12s/it]
280it [15:37:27, 190.36s/it]
281it [15:40:37, 190.25s/it]
282it [15:43:47, 190.14s/it]
283it [15:46:58, 190.30s/it]
284it [15:50:08, 190.33s/it]
285it [15:53:19, 190.40s/it]
286it [15:56:29, 190.47s/it]
