
0it [00:00, ?it/s]
1it [00:00,  6.91it/s]
2it [03:31, 124.55s/it]
3it [07:24, 173.95s/it]
4it [11:18, 197.61s/it]
5it [15:08, 209.28s/it]
6it [19:10, 220.37s/it]
7it [22:46, 218.92s/it]
8it [26:26, 219.21s/it]
9it [30:02, 218.51s/it]
10it [33:48, 220.68s/it]
11it [37:50, 227.30s/it]
12it [41:46, 229.89s/it]
13it [45:35, 229.45s/it]
14it [49:23, 229.05s/it]
15it [53:22, 232.16s/it]
16it [56:58, 227.32s/it]
17it [1:00:28, 222.10s/it]
18it [1:03:53, 216.78s/it]
19it [1:07:21, 214.14s/it]
20it [1:10:52, 213.30s/it]
21it [1:14:25, 213.12s/it]
22it [1:17:56, 212.65s/it]
23it [1:21:31, 213.18s/it]
24it [1:25:08, 214.35s/it]
25it [1:28:44, 214.89s/it]
26it [1:32:20, 215.15s/it]
27it [1:35:56, 215.67s/it]
28it [1:39:40, 217.93s/it]
29it [1:43:19, 218.51s/it]
30it [1:46:59, 218.89s/it]
31it [1:50:32, 217.15s/it]
32it [1:54:00, 214.31s/it]
33it [1:57:24, 211.22s/it]
34it [2:00:50, 209.62s/it]
35it [2:04:48, 218.28s/it]
36it [2:08:36, 220.98s/it]
37it [2:12:31, 225.21s/it]
38it [2:16:30, 229.41s/it]
39it [2:20:15, 228.02s/it]
40it [2:24:29, 236.00s/it]
41it [2:29:01, 246.81s/it]
42it [2:33:31, 253.78s/it]
43it [2:37:57, 257.41s/it]
44it [2:42:10, 256.03s/it]
45it [2:45:54, 246.36s/it]
46it [2:49:23, 235.20s/it]
47it [2:53:07, 231.84s/it]
48it [2:56:40, 226.26s/it]
49it [3:00:13, 222.19s/it]
50it [3:03:47, 219.83s/it]
51it [3:07:21, 218.10s/it]
52it [3:10:56, 217.01s/it]
53it [3:14:31, 216.31s/it]
54it [3:18:04, 215.32s/it]
55it [3:21:18, 208.94s/it]
56it [3:24:33, 204.74s/it]
57it [3:27:47, 201.64s/it]
58it [3:31:00, 199.11s/it]
59it [3:34:13, 197.08s/it]
60it [3:37:26, 195.94s/it]
61it [3:40:39, 195.06s/it]
62it [3:43:52, 194.38s/it]
63it [3:47:05, 194.17s/it]
64it [3:50:19, 193.92s/it]
65it [3:53:32, 193.78s/it]
66it [3:56:45, 193.67s/it]
67it [3:59:58, 193.37s/it]
68it [4:03:11, 193.15s/it]
69it [4:06:23, 193.01s/it]
70it [4:09:36, 192.92s/it]
71it [4:12:49, 192.99s/it]
72it [4:16:03, 193.12s/it]
73it [4:19:16, 193.06s/it]
74it [4:22:28, 192.88s/it]
75it [4:25:41, 192.95s/it]
76it [4:28:54, 193.03s/it]
77it [4:32:07, 192.95s/it]
78it [4:35:19, 192.66s/it]
79it [4:38:32, 192.71s/it]
80it [4:41:45, 192.77s/it]
81it [4:44:58, 192.74s/it]
82it [4:48:10, 192.50s/it]
83it [4:51:27, 194.04s/it]
84it [4:54:50, 196.61s/it]
85it [4:58:11, 197.95s/it]
86it [5:01:32, 199.03s/it]
87it [5:04:50, 198.54s/it]
88it [5:08:03, 196.85s/it]
89it [5:11:16, 195.84s/it]
90it [5:14:29, 194.91s/it]
91it [5:17:43, 194.58s/it]
92it [5:20:59, 195.13s/it]
93it [5:24:12, 194.42s/it]
94it [5:27:38, 197.93s/it]
95it [5:31:11, 202.53s/it]
96it [5:34:41, 204.59s/it]
97it [5:38:12, 206.73s/it]
98it [5:41:43, 207.86s/it]
99it [5:45:13, 208.48s/it]
100it [5:48:43, 208.91s/it]
101it [5:52:15, 209.96s/it]
102it [5:55:44, 209.70s/it]
103it [5:59:16, 210.33s/it]
104it [6:02:46, 210.22s/it]
105it [6:06:15, 209.92s/it]
106it [6:09:49, 210.98s/it]
107it [6:13:13, 209.07s/it]
108it [6:16:27, 204.48s/it]
109it [6:19:40, 200.96s/it]
110it [6:22:52, 198.29s/it]
111it [6:26:04, 196.39s/it]
112it [6:29:16, 195.09s/it]
113it [6:32:28, 194.17s/it]
114it [6:35:40, 193.64s/it]
115it [6:38:53, 193.26s/it]
116it [6:42:13, 195.32s/it]
117it [6:45:24, 194.11s/it]
118it [6:48:35, 193.16s/it]
119it [6:51:46, 192.47s/it]
120it [6:54:57, 192.01s/it]
121it [6:58:08, 191.86s/it]
122it [7:01:21, 191.98s/it]
123it [7:04:32, 191.91s/it]
124it [7:08:15, 201.17s/it]
125it [7:12:55, 224.85s/it]
126it [7:17:35, 241.43s/it]
127it [7:22:15, 252.98s/it]
128it [7:26:55, 261.07s/it]
129it [7:31:35, 266.81s/it]
130it [7:36:16, 270.94s/it]
131it [7:40:56, 273.73s/it]
132it [7:45:37, 275.68s/it]
133it [7:50:16, 276.92s/it]
134it [7:54:55, 277.59s/it]
135it [7:59:36, 278.45s/it]
136it [8:04:16, 279.02s/it]
137it [8:08:56, 279.33s/it]
138it [8:13:37, 279.68s/it]
139it [8:18:17, 279.89s/it]
140it [8:22:57, 279.99s/it]
141it [8:27:38, 280.06s/it]
